Sinit,beta,alpha
0.83255416,0.7810743,0.21676221
0.4120305,1.1115572,0.15266515
0.45293766,0.87261635,0.13174693
0.19420594,2.3389087,0.15141
0.34616628,2.0529113,0.23688288
0.2816514,0.6290174,0.05905455
0.21629995,1.5831896,0.114147946
0.3418676,2.5028105,0.28520992
0.29499927,2.6081002,0.25646254
0.5594334,1.2104425,0.22572066
0.42096534,0.8684972,0.12186908
0.6909209,0.62421864,0.1437619
0.54047126,0.77700675,0.13998328
0.42778796,1.6882828,0.24074234
0.33665702,2.3694887,0.26590165
0.6437877,0.9660218,0.20730431
0.32776147,2.634687,0.28784963
0.44780323,1.0972905,0.16379008
0.56458205,1.1994295,0.22572547
0.21439429,1.8443576,0.13180658
0.32722244,2.6638165,0.2905535
0.44543666,0.93808246,0.13928545
0.2160205,2.3989809,0.17274301
0.74091774,0.8046509,0.19872671
0.60239524,0.38733253,0.077775754
0.540209,1.1174048,0.2012107
0.14317445,1.1020079,0.052593127
0.43974507,1.3975198,0.20485081
0.22884843,2.581076,0.19689171
0.8105114,0.82594854,0.22314692
0.3634013,1.5236653,0.1845673
0.70025915,0.7594931,0.17728066
0.611461,1.035539,0.2110639
0.38466993,1.3146442,0.16856803
0.49940214,0.7466932,0.12430006
0.8912738,0.9710789,0.28849906
0.27536994,2.3085039,0.21189752
0.54236,0.67661685,0.122323304
0.88137853,0.80854607,0.23754504
0.8830912,0.7818729,0.23015502
0.29651403,2.374165,0.23465775
0.3932382,2.0510576,0.26885137
0.2954092,2.9253845,0.28806183
0.42263803,2.0010333,0.28190425
0.2707016,1.5291498,0.13798109
0.36467892,1.9695466,0.23941736
0.3307261,2.378602,0.2622219
0.44373056,1.1963296,0.17694934
0.4094837,2.0279143,0.2767993
0.47490188,0.7432779,0.11766136
0.28538728,1.6342717,0.1554668
0.36991802,2.3984077,0.2957381
0.28199154,2.1417196,0.2013156
0.17033899,1.4879292,0.084484115
0.5494227,1.2384839,0.22681704
0.33797956,1.6612896,0.18716064
0.61043346,1.4692357,0.2989569
0.63800627,1.3149871,0.27965668
0.26580945,2.9799786,0.2640355
0.2774646,2.5872028,0.23928571
0.6975034,1.1086532,0.25776312
0.12746137,1.4341886,0.06093455
0.21338937,2.9095645,0.20695671
0.30450284,0.7507916,0.07620606
0.3240182,1.3653313,0.14746407
0.18237485,2.575752,0.15658413
0.3881152,2.0702512,0.26783198
0.3375877,1.3541632,0.15238295
0.77938896,0.93664545,0.24333704
0.50574744,1.2946463,0.21825467
0.26167595,2.9790418,0.25984785
0.4772159,1.0010031,0.15923154
0.37425563,2.2853568,0.28510255
0.3432997,0.6399688,0.0732337
0.45904785,1.9528639,0.29881933
0.48674104,0.37260583,0.060454182
0.14574702,1.1153175,0.05418473
0.42740515,1.523814,0.2170953
0.48163155,1.8654766,0.2994908
0.2636078,1.2910416,0.113442875
0.7037438,1.02707,0.24093138
0.5400644,1.2176294,0.21919942
0.82007635,1.0006958,0.273549
0.5563046,1.5745952,0.29198483
0.5622114,1.4622196,0.27402553
0.17553322,2.2603445,0.13225518
0.4360359,0.7386617,0.107361004
0.31946597,2.59615,0.2764605
0.22990547,2.796723,0.2143273
0.42178792,1.4062473,0.1977127
0.69705504,0.7165925,0.16650146
0.11151146,2.6563697,0.09873855
0.7410601,0.77577853,0.19163284
0.8017957,1.0593123,0.28311735
0.3621369,1.8854625,0.22759852
0.38881755,1.7889476,0.23185807
0.8357931,1.0018038,0.27910024
0.34202927,1.4916703,0.17006496
0.3857627,1.3585486,0.17469245
0.116426185,2.6725578,0.10371857
0.2551033,2.9216232,0.24843855
0.32492128,1.9748027,0.21388514
0.54425025,1.1499943,0.2086282
0.7737282,0.83020246,0.214117
0.45619702,0.4393035,0.066802986
0.24044381,2.5568135,0.20492333
0.2406531,1.3692318,0.10983662
0.25045907,2.084945,0.17406447
0.38214412,2.1339881,0.27183035
0.26688683,2.6611156,0.2367389
0.8934874,0.67448056,0.20087996
0.48787567,1.2571994,0.20445234
0.59908026,0.86022943,0.17178217
0.3467088,1.9521453,0.22560865
0.66536474,0.8565814,0.18997969
0.4222411,0.87796897,0.12357153
0.3162382,2.083264,0.21960256
0.16161615,1.2589636,0.06782295
0.43863934,1.2333902,0.18033783
0.23210491,2.594292,0.20071596
0.5286175,0.51487017,0.090723135
0.7831301,0.8656326,0.22596766
0.6284324,1.1792696,0.24703039
0.7978367,0.76911944,0.20454392
0.5473505,1.2120744,0.2211432
0.24349464,1.9246767,0.15621616
0.84237605,0.8505558,0.23882927
0.21330398,2.406724,0.17112127
0.1418609,2.9496942,0.13948208
0.5527621,0.6485294,0.119494155
0.8756417,0.60776734,0.17739548
0.79133713,0.32295296,0.085188225
0.3995154,2.218139,0.29539356
0.57826453,0.62661636,0.12078334
0.41068345,1.718983,0.2353193
0.8975801,0.40785477,0.12202744
0.2582825,0.9421289,0.08111181
0.5588103,1.5621046,0.29097337
0.40665403,2.0349236,0.27583665
0.51170045,1.7105098,0.2917562
0.7536326,0.8849645,0.2223127
0.24404073,2.1858697,0.17781374
0.5334299,1.0611612,0.18868503
0.50409657,1.5636849,0.2627494
0.56002027,0.9286344,0.17335138
0.63635147,1.329743,0.2820613
0.21382147,2.4827304,0.17695369
0.36877346,1.0549538,0.12967965
0.8763176,0.839412,0.24519715
0.83673495,1.0094242,0.2815402
0.7054113,0.4468399,0.10506865
0.49733025,0.7645459,0.12674394
0.29902843,0.8993616,0.089644894
0.1825442,2.8673317,0.1744716
0.4945069,0.41742307,0.068806194
0.36455926,1.5645596,0.1901249
0.35655755,2.168695,0.25775483
0.17776655,1.8497528,0.10960806
0.23798144,0.85173446,0.067565665
0.41996217,1.3368982,0.18714888
0.5816869,0.9973188,0.19337577
0.54586935,1.5042262,0.27370366
0.70557714,1.1838337,0.27842864
0.4839524,1.7588714,0.28373668
0.8422024,0.3642636,0.10226123
0.5950029,0.9431725,0.18706346
0.3946821,1.8238201,0.23994307
0.3070194,1.518594,0.15541261
0.21413216,2.9206247,0.20846654
0.40756312,1.8795215,0.2553412
0.4437796,1.9246726,0.28471014
0.27189264,2.3122005,0.20955677
0.22997768,2.088595,0.16011007
0.40435904,0.73350334,0.09886624
0.39301682,1.2051147,0.15787679
0.45441115,1.5103585,0.22877456
0.41154534,0.7411641,0.10167421
0.48436233,1.6943386,0.27355793
0.7125143,0.9134145,0.21694028
0.3222191,1.6339059,0.1754919
0.61577255,0.6759736,0.13874865
0.68651307,0.9996293,0.22875288
0.31636423,1.5290219,0.1612426
0.36245438,2.0043359,0.24216011
0.38049158,1.4875878,0.18867154
0.45562828,0.9134526,0.13873161
0.41706586,1.4883847,0.20691815
0.78215307,1.132378,0.29523098
0.16264692,1.8756323,0.10168861
0.16835569,1.8884366,0.10597635
0.73040944,0.9739853,0.23713602
0.62470704,1.045758,0.21776414
0.41705334,1.0457419,0.14537673
0.18556063,2.3884244,0.14773253
0.16731042,1.2351024,0.06888183
0.782654,0.8276791,0.21592878
0.12438516,2.6070158,0.10809136
0.4100026,2.0510435,0.28031105
0.2900631,1.297204,0.12542367
0.1199447,2.0137353,0.08051229
0.7729078,0.77647597,0.2000481
0.73681295,0.7874737,0.19340694
0.14080204,2.457624,0.115346156
0.24419269,1.2317811,0.10026398
0.8549239,0.8054345,0.22952841
0.38134992,1.4927988,0.18975957
0.16965738,2.230442,0.12613697
0.7682178,0.53937334,0.13811873
0.42929098,1.0195622,0.14589629
0.27410772,1.6058366,0.14672408
0.7253882,0.527648,0.1275832
0.6576497,0.3583256,0.07855091
0.43566805,1.7605506,0.2556719
0.71357554,1.2509072,0.29753894
0.45015883,1.5491773,0.23245862
0.26577386,2.6556492,0.23526739
0.21134461,2.396038,0.16879657
0.23867866,2.7601862,0.21959919
0.102226496,2.0254862,0.06901946
0.6817366,1.2073133,0.2743565
0.44438428,1.8160983,0.26901516
0.8443319,0.72692937,0.20458989
0.6715192,0.56566274,0.1266178
0.284434,2.6610057,0.2522935
0.15761384,2.0318186,0.10674758
0.243931,2.905479,0.23624545
0.56384087,0.8926898,0.16777833
0.12827623,2.673568,0.11431841
0.59233737,0.48884884,0.09652115
0.15148427,2.5106103,0.12677266
0.28122616,1.7936304,0.1681386
0.4071481,2.1292775,0.2889771
0.31321698,2.7810156,0.29035378
0.59887135,0.54498565,0.108792104
0.3562083,1.5456383,0.18352306
0.45780662,1.8450277,0.2815553
0.23755294,1.8926165,0.14986554
0.6079522,1.2495782,0.25322795
0.4030538,2.0428672,0.27446178
0.36186656,1.7829849,0.21506752
0.4240845,1.3232822,0.18706118
0.40886864,1.5271068,0.2081287
0.20553583,1.7315191,0.11862973
0.22309095,1.9869969,0.14776033
0.7243846,0.35211873,0.08502313
0.42074725,1.1927501,0.1672821
0.8035479,0.84117043,0.22530691
0.5192776,1.3630172,0.23592807
0.18151863,2.3045588,0.13944012
0.2899541,2.1640987,0.2091631
0.8151972,1.0638273,0.28907636
0.6475593,1.3036594,0.28139895
0.71464527,1.0821184,0.25777695
0.2254315,2.87712,0.21619783
0.46177217,1.8181779,0.27986133
0.33136228,2.2123976,0.24436837
0.33353198,1.5989194,0.17776357
0.62454355,0.771245,0.1605587
0.19883588,2.9185393,0.19343677
0.1756129,2.2831702,0.13365139
0.8360597,0.92234665,0.25704563
0.12672101,1.2547826,0.053002436
0.65995944,1.1186738,0.24609311
0.27720216,1.1934011,0.11027112
0.3842712,1.6893214,0.21638584
0.6118912,1.3250827,0.27026883
0.6892364,0.39539045,0.09083916
0.46942335,1.0799574,0.16898572
0.39830694,0.9897087,0.13140261
0.76748794,0.94186336,0.24095625
0.3293535,1.4192811,0.15581506
0.5124331,0.5177562,0.08843847
0.7724902,0.49193752,0.1266723
0.75841385,0.9781995,0.24729335
0.40344223,1.3071465,0.17578603
0.30530074,0.9713788,0.09885422
0.7014672,1.0054501,0.23509677
0.17042674,1.540779,0.08752998
0.7193665,1.0957774,0.2627552
0.6552704,0.514865,0.112458594
0.48559415,1.8127714,0.2934237
0.3935374,1.5560744,0.2041245
0.7986955,0.60528636,0.1611465
0.8052903,1.0560837,0.28348464
0.32417685,2.3902066,0.2582832
0.35430586,1.8440319,0.21778378
0.18228507,1.6328804,0.09921657
0.37162095,2.1029098,0.26049513
0.85435253,0.38221082,0.10884759
0.16787212,2.6302462,0.14718167
0.44415098,0.8313894,0.12308747
0.86420375,0.62375295,0.17968321
0.6952508,1.1064872,0.2564287
0.12514375,1.8584812,0.077525765
0.65589374,0.67158836,0.1468302
0.37062913,2.3189452,0.28648955
0.20423886,2.4984965,0.17009668
0.18625359,2.0332189,0.12623143
0.51737434,0.6579725,0.11347269
0.33810174,1.8860004,0.21255335
0.36468756,1.4705579,0.17876473
0.7035689,1.2340224,0.28940657
0.562744,0.6982621,0.13098094
0.46828854,1.798283,0.2807051
0.11491551,2.4188323,0.09265379
0.35092258,2.0009828,0.23406336
0.7700504,0.7134647,0.18313459
0.34112516,1.7267661,0.19634779
0.10956305,2.6421561,0.09649423
0.5932103,1.2416998,0.24552968
0.6318315,1.1779163,0.24808154
0.3890539,1.7306488,0.22443855
0.1719615,1.9249613,0.110339746
0.43527803,1.2699597,0.18426184
0.35846964,1.3030076,0.15569621
0.21781154,2.4876034,0.18060958
0.22670351,2.270171,0.1715519
0.29394865,2.0237005,0.19828801
0.3121135,1.7760358,0.1847749
0.2798126,1.339747,0.124959365
0.18275383,2.7412968,0.16699417
0.22086997,2.4184222,0.17805229
0.5960219,1.2094325,0.24028274
0.33421528,2.432207,0.27096027
0.42802802,0.53921515,0.07693306
0.58164537,1.5003027,0.29088137
0.23042141,2.6909633,0.20668519
0.6121058,1.4547155,0.29681325
0.7020715,0.4010775,0.09386169
0.5122687,1.0400239,0.17759058
0.3710568,1.2941157,0.16006348
0.16064578,2.8015428,0.15001868
0.2349787,2.3081536,0.18078898
0.54898304,0.95687133,0.17510204
0.43985942,1.1789608,0.172859
0.67012066,0.50732815,0.11332369
0.2165713,1.0408887,0.075142205
0.34728774,1.7086042,0.19779244
0.14959538,1.4624184,0.07292368
0.87801516,0.87657505,0.25654873
0.8748802,0.48208174,0.14058793
0.27225512,2.1945374,0.19915803
0.8245459,0.90494794,0.2487237
0.5371204,1.6068923,0.2876982
0.75833076,0.87131774,0.22024901
0.40971836,0.92714447,0.1266227
0.25701293,0.8900915,0.07625501
0.6145755,0.88007003,0.18028982
0.45130283,0.779423,0.11725193
0.44727913,1.6918563,0.252244
0.3864024,1.159064,0.14928837
0.7306958,0.7890564,0.19218673
0.3276825,2.1933773,0.23957711
0.5823228,0.8027272,0.15581545
0.6701811,0.9203521,0.20560086
0.38680387,0.59748465,0.077036455
0.24557717,2.799558,0.22916916
0.32703668,2.1615589,0.23563634
0.5091297,1.5205556,0.25805333
0.8263428,0.9292744,0.2559664
0.26013413,2.326126,0.20170161
0.76995355,0.814545,0.20905393
0.45204657,1.0115314,0.15241978
0.68867475,0.93787956,0.21529798
0.3601159,2.0026472,0.24039501
0.65124816,1.1109036,0.24115796
0.2850621,2.793517,0.26544195
0.49168012,1.3072107,0.21424317
0.6324796,1.3425841,0.28305238
0.43774495,2.053797,0.29967976
0.718904,0.65610695,0.15722597
0.7631301,0.62518656,0.1590329
0.24849625,2.9326487,0.2429174
0.7629399,1.0047582,0.25552335
0.4423755,1.2042726,0.17758024
0.29349265,1.7397567,0.17020193
0.8010689,0.33841926,0.090365715
0.45510125,1.1313355,0.17162406
0.14804469,1.4910663,0.07358149
0.55144507,1.0593202,0.19471896
0.13112947,1.600566,0.06996046
0.24396253,1.0859778,0.08831263
0.70697635,0.8987684,0.21180268
0.31335616,2.2642846,0.23650919
0.80498666,0.46082565,0.12365283
0.2572501,1.4411575,0.12357931
0.47509477,0.53808826,0.08521431
0.23927213,2.5095975,0.20015891
0.47266534,1.7751758,0.27968803
0.5071085,1.7053648,0.28826833
0.4596833,1.9398309,0.29723597
0.5792422,1.3648094,0.2635184
0.3757388,1.3658705,0.17107017
0.45785046,0.974843,0.14877744
0.22018203,1.5179971,0.1114119
0.18558401,2.9448144,0.18217015
0.23929955,2.640693,0.21063888
0.6143969,1.4498695,0.2969318
0.6928828,0.38934907,0.089924425
0.21576174,2.8441353,0.20455186
0.7233405,0.6296407,0.15181488
0.31267482,0.76829976,0.080075994
0.33408007,0.84393203,0.09398029
0.37263745,1.1798,0.14654589
0.30739722,1.892467,0.19391303
0.2822857,2.447284,0.23027775
0.6064166,1.0669862,0.21567936
0.4789483,1.5180134,0.24234998
0.80811256,0.74888027,0.20172651
0.24613011,2.5994139,0.21326467
0.5109427,1.3887877,0.23653032
0.5303429,0.65882665,0.11646802
0.26188698,1.7793359,0.1553283
0.73072565,1.150722,0.28028738
0.12114226,2.829108,0.11424152
0.27027866,2.04615,0.18434356
0.6987251,1.0221093,0.23805782
0.87382126,0.47927225,0.13959943
0.586931,1.0483712,0.20510718
0.5126754,1.5092367,0.25791618
0.5183446,1.613031,0.27870196
0.61650753,1.262826,0.25951388
0.5554607,0.81705,0.15127972
0.10674387,2.965145,0.105503686
0.23721161,1.45357,0.114934556
0.50891584,0.74047077,0.12561244
0.8930175,0.491753,0.14638135
0.2789937,1.9089401,0.17752741
0.71938854,1.0616794,0.25458667
0.8325234,0.9210751,0.25560552
0.25760317,2.8596265,0.24554962
0.7427765,0.7514508,0.18605332
0.40178525,1.9149971,0.25647253
0.3286822,2.0423663,0.22376317
0.30378556,2.4114666,0.24418958
0.77092886,1.1340686,0.29142874
0.74582213,0.9281891,0.23075466
0.299604,2.1745677,0.21716972
0.3540994,1.3680001,0.16146934
0.5973094,0.77214205,0.1537359
0.31266978,1.330431,0.13866186
0.13422807,1.2808887,0.057310402
0.6053924,0.9941409,0.20061512
0.3373303,1.0360651,0.11649872
0.16368462,2.937924,0.16029766
0.24768177,1.6464791,0.1359343
0.1301776,2.1509182,0.093333796
0.17224069,1.8136348,0.104127236
0.5062873,1.7365768,0.29306892
0.67790926,1.3017623,0.29415894
0.6183674,1.1825984,0.24376008
0.28730714,2.3487933,0.22494172
0.3752606,1.1547831,0.1444482
0.57218164,1.0617951,0.20251322
0.73468995,1.1133169,0.2726476
0.28158376,0.8566498,0.080406226
0.30259982,1.0260559,0.10349477
0.41135752,1.8899974,0.2591549
0.3047358,1.53086,0.15550262
0.27303958,2.5773804,0.23457561
0.39120424,1.1643268,0.15182985
0.3201435,2.6798184,0.28597546
0.12844275,2.2603395,0.096774735
0.4975403,1.267495,0.21020995
0.2512771,1.7043606,0.1427556
0.6052168,0.6610441,0.13335833
0.51669264,1.0707408,0.18441464
0.36596364,1.2679558,0.15467525
0.31881097,1.5814867,0.1680651
0.4525431,1.6426632,0.24779198
0.6505028,0.9220286,0.19992739
0.85553724,0.31711704,0.09043515
0.4810135,0.89591515,0.1436491
0.2752712,1.3530463,0.124151565
0.14825642,2.5187075,0.124471515
0.16094096,2.2523353,0.120831
0.36495945,0.7445621,0.090578325
0.2559272,1.4161342,0.12080909
0.6460023,1.1200336,0.24118142
0.65009767,1.3304538,0.2883083
0.60294926,1.4259751,0.2865969
0.13311125,1.7625191,0.07820371
0.2102008,1.7443925,0.122224234
0.26900992,2.8609855,0.25654447
0.8950622,0.5522101,0.16475412
0.70775867,0.4847228,0.11435559
0.42894378,1.3928347,0.19914925
0.17181674,2.8307042,0.16212077
0.5139309,1.3128134,0.22489846
0.55657285,1.4121969,0.2619968
0.59171224,1.3802319,0.27223337
0.74363965,0.88704187,0.21987982
0.3814631,2.2049284,0.2803663
0.10045668,2.5457723,0.08524661
0.7161823,0.8033513,0.191782
0.27326915,2.6651921,0.2427716
0.1371158,1.6856848,0.07704468
0.63599813,1.2039678,0.2552404
0.2098759,2.2144554,0.15492028
0.7116995,0.9758214,0.2314972
0.24564075,2.9634836,0.24265078
0.5876549,0.89965695,0.17622927
0.29113007,2.6067095,0.25296384
0.3200691,0.8913075,0.095093325
0.75784665,0.41749746,0.10546635
0.3439867,1.5610576,0.17899434
0.8579208,0.31290045,0.089481264
0.30114657,2.4030151,0.24121992
0.25325474,2.4179165,0.20411628
0.7187226,1.0438644,0.25008297
0.13514812,2.7782242,0.12515727
0.19768478,2.154911,0.1419977
0.17363717,2.7312834,0.15808411
0.5227333,0.87643623,0.15271413
0.83461106,0.3602105,0.10021189
0.36066446,1.2270037,0.14751221
0.7615807,0.8200051,0.20816669
0.5464442,0.7078681,0.1289368
0.6669811,0.7986962,0.17757176
0.2900967,2.045204,0.19776899
0.4913451,0.536224,0.08782369
0.45952997,1.5918345,0.24383189
0.6753377,1.2746607,0.28694215
0.32650724,2.7142825,0.29541096
0.14168887,2.6114728,0.12333888
0.10334714,2.8240764,0.09728673
0.39524415,1.7767218,0.23407964
0.20462896,2.6753528,0.1824849
0.7712218,0.5848407,0.15034729
0.5424745,0.945555,0.17097981
0.31360337,1.3274103,0.13876012
0.8764088,0.7139114,0.20855941
0.6242947,0.49829653,0.103694625
0.2377547,1.6392924,0.12991649
0.4653894,1.5698036,0.24352331
0.43571374,1.2351454,0.17938995
0.7971059,0.8182788,0.21741828
0.50236315,0.4391269,0.07353373
0.36047158,0.68255067,0.082013376
0.32744217,2.555796,0.27895847
0.58783305,1.4120331,0.2766799
0.44274968,1.5020148,0.22167219
0.45913315,1.2826095,0.19629619
0.3695429,0.58501035,0.072062135
0.21921083,0.95733804,0.06995296
0.49732193,1.4380187,0.23838608
0.48679382,0.5252832,0.08523487
0.7316574,0.8862817,0.2161515
0.24683166,2.5343769,0.20852149
0.7023523,0.85754615,0.2007665
0.352093,0.4535225,0.053227365
0.4049491,1.9603082,0.26460835
0.5173625,0.9592627,0.16542885
0.13337335,2.0606413,0.09161154
0.87661403,0.6588051,0.19250593
0.38874382,1.6170808,0.20954339
0.39347857,2.2248082,0.2918048
0.3137999,2.6627443,0.27852294
0.49205714,1.5690464,0.25735348
0.83262867,0.8105346,0.2249581
0.8911264,0.8726146,0.2592033
0.4873054,1.6205348,0.26323178
0.3692113,0.6069869,0.074702136
0.7824415,0.9802657,0.25566685
0.5081259,1.737078,0.29421812
0.522327,1.5140998,0.2636184
0.30245268,2.0004811,0.20168361
0.8724675,0.9141532,0.26585633
0.74962425,0.5875198,0.14680637
0.2618065,1.1946813,0.10425844
0.65187734,1.0831034,0.23535018
0.3576127,0.79157454,0.09435903
0.18960348,2.9172344,0.1843726
0.33092093,1.5835178,0.17467305
0.44525957,1.7500372,0.25974026
0.5623309,1.536158,0.28794304
0.2622376,2.7535727,0.24069676
0.13191777,2.7381418,0.120403185
0.14860113,2.478181,0.122753486
0.31864735,2.4877672,0.26424015
0.21191469,1.9579216,0.13830411
0.44660163,1.371055,0.20410512
0.29466966,1.186262,0.11651847
0.48026615,1.800222,0.28819522
0.7901265,1.070786,0.2820188
0.21317242,2.0938962,0.14878698
0.7140339,0.9714334,0.23121212
0.6885099,0.93248135,0.21400754
0.49700382,1.331028,0.22050866
0.58667034,1.3477274,0.26355723
0.4719667,1.4208566,0.22353235
0.8005521,1.0386348,0.27716044
0.71832824,0.6673955,0.159803
0.15387338,1.6274416,0.083473325
0.6876737,1.0477,0.24015859
0.39473408,1.594214,0.20976353
0.77072316,0.6858923,0.17621101
0.7567506,0.94716305,0.23892206
0.3985409,1.3424095,0.17833503
0.38912693,2.1866283,0.2836253
0.36761472,1.6226192,0.1988329
0.36500356,2.1604338,0.26285535
0.80937886,0.66678995,0.17989522
0.2695914,2.7436504,0.24655485
0.28679207,2.8679965,0.27417287
0.52596164,0.89595616,0.15707953
0.7780683,1.141504,0.29605603
0.3056954,2.2690291,0.23121062
0.7795071,1.0843929,0.28176397
0.34410647,1.2533686,0.1437641
0.33813652,2.5017083,0.28197297
0.47995752,1.5698367,0.25115165
0.5759567,1.2896459,0.24759342
0.4940329,1.4616542,0.24070175
0.39802694,2.0871181,0.27690977
0.7318715,0.319087,0.077843554
0.71272165,0.6630266,0.15751779
0.8015923,0.87379044,0.23347455
0.544959,1.3290179,0.24142009
0.89458394,0.9942407,0.29647726
0.37250593,1.6699706,0.20735799
0.29707783,2.837503,0.2809864
0.36257508,2.1668348,0.2618801
0.4663292,0.52678466,0.08188502
0.17858098,2.6898046,0.16011599
0.42742836,1.2871399,0.18338671
0.20789574,1.2036035,0.08340801
0.2381973,1.084089,0.08607569
0.15646933,2.1391602,0.111570984
0.39500707,1.3539017,0.17826693
0.24310865,2.922357,0.23681675
0.8328253,0.6358075,0.17650554
0.26582637,1.4789628,0.1310491
0.41093656,1.4695905,0.20130283
0.32552567,2.0891485,0.22669049
0.41176167,1.0107933,0.13873532
0.5061055,0.9889523,0.16683806
0.4713608,1.0684077,0.1678685
0.43928844,1.3231835,0.19375308
0.8026303,0.6114818,0.16359794
0.15736602,1.9505535,0.10231695
0.8367601,0.4616072,0.12875149
0.54349804,1.5114558,0.27382442
0.50735873,1.5902622,0.26894447
0.5658292,1.1573682,0.2182909
0.5466066,0.7862898,0.14326373
0.44129935,1.8182906,0.26747015
0.43320322,1.9337701,0.27923846
